1018000000,1
1018062500,0
1018125000,0
1018187500,0
1018250000,-2
1018312500,-4
1018375000,-1
1018437500,0
1018500000,0
1018562500,0
1018625000,1
1018687500,3
1018750000,1
1018812500,0
1018875000,2
1018937500,4
1019000000,4
1019062500,1
1019125000,2
1019187500,1
1019250000,2
1019312500,3
1019375000,2
1019437500,2
1019500000,2
1019562500,3
1019625000,2
1019687500,3
1019750000,-1
1019812500,-2
1019875000,0
1019937500,0
1020000000,1
1020062500,1
1020125000,1
1020187500,2
1020250000,2
1020312500,1
1020375000,2
1020437500,0
1020500000,1
1020562500,0
1020625000,0
1020687500,2
1020750000,3
1020812500,2
1020875000,2
1020937500,2
1021000000,3
1021062500,1
1021125000,0
1021187500,1
1021250000,2
1021312500,-2
1021375000,-1
1021437500,2
1021500000,-2
1021562500,0
1021625000,0
1021687500,1
1021750000,1
1021812500,1
1021875000,1
1021937500,-2
1022000000,-2
1022062500,-1
1022125000,-1
1022187500,0
1022250000,4
1022312500,2
1022375000,1
1022437500,2
1022500000,3
1022562500,3
1022625000,0
1022687500,1
1022750000,0
1022812500,-3
1022875000,-1
1022937500,-2
1023000000,1
1023062500,-1
1023125000,-5
1023187500,0
1023250000,1
1023312500,0
1023375000,-1
1023437500,1
1023500000,0
1023562500,-6
1023625000,-3
1023687500,-1
1023750000,-3
1023812500,-3
1023875000,-2
1023937500,3
1024000000,0
1024062500,-4
1024125000,0
1024187500,-1
1024250000,-3
1024312500,-3
1024375000,-1
1024437500,0
1024500000,-1
1024562500,0
1024625000,0
1024687500,0
1024750000,0
1024812500,1
1024875000,0
1024937500,1
1025000000,-2
1025062500,-1
1025125000,1
1025187500,0
1025250000,2
1025312500,0
1025375000,0
1025437500,1
1025500000,0
1025562500,1
1025625000,0
1025687500,0
1025750000,2
1025812500,-2
1025875000,-3
1025937500,0
1026000000,1
1026062500,-3
1026125000,-4
1026187500,-1
1026250000,0
1026312500,-2
1026375000,-4
1026437500,-1
1026500000,0
1026562500,0
1026625000,1
1026687500,1
1026750000,3
1026812500,2
1026875000,0
1026937500,0
1027000000,1
1027062500,-1
1027125000,-2
1027187500,-2
1027250000,-2
1027312500,-5
1027375000,-4
1027437500,1
1027500000,-3
1027562500,-1
1027625000,0
1027687500,0
1027750000,0
1027812500,-2
1027875000,3
1027937500,1
1028000000,0
1028062500,0
1028125000,0
1028187500,1
1028250000,1
1028312500,3
1028375000,2
1028437500,0
1028500000,-1
1028562500,2
1028625000,3
1028687500,-2
1028750000,0
1028812500,-1
1028875000,-4
1028937500,-3
1029000000,-3
1029062500,-2
1029125000,-5
1029187500,-4
1029250000,-4
1029312500,-5
1029375000,-3
1029437500,-2
1029500000,0
1029562500,1
1029625000,-2
1029687500,-1
1029750000,1
1029812500,1
1029875000,-1
1029937500,-1
1030000000,3
1030062500,0
1030125000,-2
1030187500,4
1030250000,4
1030312500,-1
1030375000,-1
1030437500,4
1030500000,3
1030562500,-2
1030625000,2
1030687500,9
1030750000,3
1030812500,-2
1030875000,1
1030937500,4
1031000000,-4
1031062500,-5
1031125000,5
1031187500,3
1031250000,-5
1031312500,-2
1031375000,7
1031437500,2
1031500000,-3
1031562500,1
1031625000,5
1031687500,1
1031750000,-7
1031812500,3
1031875000,4
1031937500,-1
1032000000,-1
1032062500,2
1032125000,3
1032187500,-5
1032250000,2
1032312500,7
1032375000,3
1032437500,-1
1032500000,0
1032562500,4
1032625000,-2
1032687500,-6
1032750000,4
1032812500,3
1032875000,-8
1032937500,-4
1033000000,5
1033062500,1
1033125000,-2
1033187500,4
1033250000,5
1033312500,-3
1033375000,-4
1033437500,5
1033500000,3
1033562500,-4
1033625000,0
1033687500,3
1033750000,-1
1033812500,-4
1033875000,4
1033937500,5
1034000000,-3
1034062500,0
1034125000,3
1034187500,1
1034250000,-2
1034312500,0
1034375000,2
1034437500,-4
1034500000,-4
1034562500,1
1034625000,0
1034687500,-2
1034750000,1
1034812500,2
1034875000,-5
1034937500,-5
1035000000,-2
1035062500,-2
1035125000,-3
1035187500,-6
1035250000,0
1035312500,-2
1035375000,-4
1035437500,1
1035500000,0
1035562500,-3
1035625000,-3
1035687500,0
1035750000,2
1035812500,0
1035875000,3
1035937500,6
1036000000,1
1036062500,4
1036125000,5
1036187500,2
1036250000,0
1036312500,4
1036375000,6
1036437500,-3
1036500000,-4
1036562500,4
1036625000,0
1036687500,-5
1036750000,1
1036812500,7
1036875000,-1
1036937500,-4
1037000000,10
1037062500,8
1037125000,-7
1037187500,-3
1037250000,8
1037312500,3
1037375000,-10
1037437500,1
1037500000,6
1037562500,-6
1037625000,-8
1037687500,3
1037750000,4
1037812500,-8
1037875000,-4
1037937500,9
1038000000,-1
1038062500,-11
1038125000,1
1038187500,6
1038250000,-7
1038312500,-9
1038375000,9
1038437500,6
1038500000,-7
1038562500,0
1038625000,16
1038687500,5
1038750000,-7
1038812500,6
1038875000,9
1038937500,-8
1039000000,-8
1039062500,8
1039125000,2
1039187500,-14
1039250000,-5
1039312500,5
1039375000,-6
1039437500,-16
1039500000,1
1039562500,11
1039625000,-11
1039687500,-8
1039750000,13
1039812500,6
1039875000,-14
1039937500,-4
1040000000,14
1040062500,-4
1040125000,-15
1040187500,9
1040250000,11
1040312500,-14
1040375000,-13
1040437500,13
1040500000,1
1040562500,-25
1040625000,-5
1040687500,16
1040750000,-11
1040812500,-20
1040875000,8
1040937500,13
1041000000,-17
1041062500,-12
1041125000,18
1041187500,2
1041250000,-22
1041312500,-2
1041375000,19
1041437500,-5
1041500000,-20
1041562500,13
1041625000,16
1041687500,-17
1041750000,-10
1041812500,22
1041875000,5
1041937500,-21
1042000000,5
1042062500,24
1042125000,-10
1042187500,-16
1042250000,18
1042312500,14
1042375000,-14
1042437500,-7
1042500000,23
1042562500,7
1042625000,-19
1042687500,6
1042750000,24
1042812500,-7
1042875000,-17
1042937500,13
1043000000,16
1043062500,-16
1043125000,-8
1043187500,20
1043250000,7
1043312500,-20
1043375000,3
1043437500,22
1043500000,-7
1043562500,-17
1043625000,15
1043687500,17
1043750000,-15
1043812500,-5
1043875000,23
1043937500,9
1044000000,-16
1044062500,5
1044125000,19
1044187500,-6
1044250000,-14
1044312500,10
1044375000,11
1044437500,-12
1044500000,-4
1044562500,19
1044625000,3
1044687500,-11
1044750000,7
1044812500,13
1044875000,-7
1044937500,-7
1045000000,11
1045062500,8
1045125000,-13
1045187500,-5
1045250000,10
1045312500,-4
1045375000,-11
1045437500,3
1045500000,7
1045562500,-7
1045625000,-7
1045687500,9
1045750000,0
1045812500,-11
1045875000,-3
1045937500,4
1046000000,-8
1046062500,-13
1046125000,5
1046187500,10
1046250000,-6
1046312500,-4
1046375000,12
1046437500,4
1046500000,-10
1046562500,1
1046625000,14
1046687500,-4
1046750000,-11
1046812500,10
1046875000,11
1046937500,-13
1047000000,-11
1047062500,13
1047125000,2
1047187500,-19
1047250000,1
1047312500,14
1047375000,-8
1047437500,-13
1047500000,9
1047562500,7
1047625000,-16
1047687500,-5
1047750000,10
1047812500,-6
1047875000,-16
1047937500,1
1048000000,5
1048062500,-10
1048125000,-8
1048187500,6
1048250000,-2
1048312500,-11
1048375000,-2
1048437500,2
1048500000,-4
1048562500,-1
1048625000,5
1048687500,2
1048750000,-3
1048812500,3
1048875000,9
1048937500,4
1049000000,1
1049062500,9
1049125000,8
1049187500,0
1049250000,5
1049312500,8
1049375000,3
1049437500,2
1049500000,4
1049562500,6
1049625000,-4
1049687500,-3
1049750000,11
1049812500,5
1049875000,-9
1049937500,-2
1050000000,7
1050062500,-5
1050125000,-11
1050187500,6
1050250000,10
1050312500,-12
1050375000,-8
1050437500,12
1050500000,0
1050562500,-13
1050625000,7
1050687500,16
1050750000,-15
1050812500,-16
1050875000,15
1050937500,2
1051000000,-25
1051062500,-3
1051125000,13
1051187500,-15
1051250000,-18
1051312500,13
1051375000,11
1051437500,-13
1051500000,-1
1051562500,19
1051625000,-8
1051687500,-18
1051750000,14
1051812500,13
1051875000,-14
1051937500,-2
1052000000,18
1052062500,-2
1052125000,-12
1052187500,7
1052250000,12
1052312500,-10
1052375000,-5
1052437500,7
1052500000,-1
1052562500,-8
1052625000,-1
1052687500,5
1052750000,-7
1052812500,-10
1052875000,-3
1052937500,-3
1053000000,-8
1053062500,-8
1053125000,-1
1053187500,-2
1053250000,-4
1053312500,-4
1053375000,-3
1053437500,1
1053500000,0
1053562500,-2
1053625000,1
1053687500,7
1053750000,2
1053812500,-4
1053875000,3
1053937500,7
1054000000,-5
1054062500,-8
1054125000,6
1054187500,3
1054250000,-10
1054312500,1
1054375000,17
1054437500,-1
1054500000,-9
1054562500,11
1054625000,11
1054687500,-9
1054750000,-8
1054812500,15
1054875000,7
1054937500,-12
1055000000,7
1055062500,18
1055125000,-4
1055187500,-8
1055250000,13
1055312500,8
1055375000,-10
1055437500,2
1055500000,11
1055562500,-6
1055625000,-10
1055687500,5
1055750000,4
1055812500,-10
1055875000,-3
1055937500,6
1056000000,-4
1056062500,-4
1056125000,8
1056187500,5
1056250000,-1
1056312500,2
1056375000,3
1056437500,-5
1056500000,-4
1056562500,6
1056625000,5
1056687500,-3
1056750000,1
1056812500,10
1056875000,4
1056937500,-6
1057000000,6
1057062500,10
1057125000,-4
1057187500,-8
1057250000,4
1057312500,4
1057375000,-11
1057437500,-4
1057500000,9
1057562500,-2
1057625000,-11
1057687500,10
1057750000,11
1057812500,-12
1057875000,-2
1057937500,17
1058000000,-4
1058062500,-19
1058125000,5
1058187500,10
1058250000,-18
1058312500,-13
1058375000,20
1058437500,5
1058500000,-17
1058562500,9
1058625000,14
1058687500,-21
1058750000,-11
1058812500,20
1058875000,-7
1058937500,-29
1059000000,11
1059062500,18
1059125000,-20
1059187500,-6
1059250000,37
1059312500,10
1059375000,-22
1059437500,20
1059500000,35
1059562500,-6
1059625000,5
1059687500,45
1059750000,13
1059812500,-16
1059875000,23
1059937500,34
1060000000,-7
1060062500,-2
1060125000,34
1060187500,15
1060250000,-15
1060312500,8
1060375000,28
1060437500,2
1060500000,-8
1060562500,12
1060625000,9
1060687500,-10
1060750000,-5
1060812500,17
1060875000,12
1060937500,-7
1061000000,0
1061062500,14
1061125000,2
1061187500,-11
1061250000,11
1061312500,21
1061375000,-10
1061437500,-12
1061500000,20
1061562500,12
1061625000,-18
1061687500,7
1061750000,29
1061812500,-12
1061875000,-27
1061937500,20
1062000000,22
1062062500,-24
1062125000,-9
1062187500,29
1062250000,-8
1062312500,-31
1062375000,11
1062437500,19
1062500000,-23
1062562500,-9
1062625000,25
1062687500,-2
1062750000,-22
1062812500,13
1062875000,24
1062937500,-10
1063000000,-12
1063062500,10
1063125000,2
1063187500,-14
1063250000,-4
1063312500,12
1063375000,-2
1063437500,-14
1063500000,-2
1063562500,11
1063625000,-6
1063687500,-13
1063750000,16
1063812500,12
1063875000,-24
1063937500,-13
1064000000,21
1064062500,0
1064125000,-26
1064187500,3
1064250000,12
1064312500,-26
1064375000,-20
1064437500,27
1064500000,9
1064562500,-21
1064625000,11
1064687500,21
1064750000,-16
1064812500,-8
1064875000,33
1064937500,9
1065000000,-24
1065062500,7
1065125000,14
1065187500,-19
1065250000,-13
1065312500,21
1065375000,0
1065437500,-37
1065500000,-13
1065562500,6
1065625000,-22
1065687500,-28
1065750000,3
1065812500,6
1065875000,-28
1065937500,-24
1066000000,19
1066062500,11
1066125000,-27
1066187500,1
1066250000,33
1066312500,-19
1066375000,-41
1066437500,26
1066500000,30
1066562500,-43
1066625000,-16
1066687500,53
1066750000,-3
1066812500,-41
1066875000,65
1066937500,104
1067000000,15
1067062500,52
1067125000,175
1067187500,136
1067250000,88
1067312500,232
1067375000,312
1067437500,216
1067500000,255
1067562500,420
1067625000,397
1067687500,330
1067750000,478
1067812500,572
1067875000,461
1067937500,479
1068000000,633
1068062500,601
1068125000,508
1068187500,610
1068250000,672
1068312500,548
1068375000,525
1068437500,634
1068500000,590
1068562500,483
1068625000,529
1068687500,552
1068750000,419
1068812500,357
1068875000,391
1068937500,311
1069000000,180
1069062500,151
1069125000,108
1069187500,-32
1069250000,-127
1069312500,-162
1069375000,-244
1069437500,-346
1069500000,-397
1069562500,-420
1069625000,-457
1069687500,-504
1069750000,-502
1069812500,-457
1069875000,-444
1069937500,-437
1070000000,-358
1070062500,-261
1070125000,-221
1070187500,-153
1070250000,-8
1070312500,84
1070375000,105
1070437500,199
1070500000,310
1070562500,308
1070625000,287
1070687500,343
1070750000,323
1070812500,187
1070875000,103
1070937500,32
1071000000,-166
1071062500,-380
1071125000,-544
1071187500,-760
1071250000,-1040
1071312500,-1289
1071375000,-1524
1071437500,-1806
1071500000,-2064
1071562500,-2286
1071625000,-2523
1071687500,-2745
1071750000,-2918
1071812500,-3084
1071875000,-3234
1071937500,-3314
1072000000,-3350
1072062500,-3378
1072125000,-3353
1072187500,-3268
1072250000,-3166
1072312500,-3036
1072375000,-2856
1072437500,-2639
1072500000,-2413
1072562500,-2168
1072625000,-1898
1072687500,-1607
1072750000,-1311
1072812500,-1021
1072875000,-700
1072937500,-375
1073000000,-86
1073062500,207
1073125000,525
1073187500,796
1073250000,1038
1073312500,1311
1073375000,1544
1073437500,1704
1073500000,1888
1073562500,2068
1073625000,2164
1073687500,2259
1073750000,2393
1073812500,2465
1073875000,2475
1073937500,2549
1074000000,2624
1074062500,2610
1074125000,2612
1074187500,2685
1074250000,2691
1074312500,2626
1074375000,2662
1074437500,2726
1074500000,2694
1074562500,2688
1074625000,2781
1074687500,2809
1074750000,2774
1074812500,2824
1074875000,2893
1074937500,2860
1075000000,2830
1075062500,2861
1075125000,2832
1075187500,2747
1075250000,2700
1075312500,2658
1075375000,2538
1075437500,2395
1075500000,2262
1075562500,2088
1075625000,1893
1075687500,1705
1075750000,1512
1075812500,1317
1075875000,1144
1075937500,970
1076000000,778
1076062500,618
1076125000,458
1076187500,280
1076250000,113
1076312500,-6
1076375000,-106
1076437500,-190
1076500000,-205
1076562500,-179
1076625000,-155
1076687500,-163
1076750000,-169
1076812500,-164
1076875000,-193
1076937500,-283
1077000000,-384
1077062500,-443
1077125000,-531
1077187500,-693
1077250000,-860
1077312500,-993
1077375000,-1180
1077437500,-1467
1077500000,-1788
1077562500,-2093
1077625000,-2411
1077687500,-2788
1077750000,-3176
1077812500,-3509
1077875000,-3802
1077937500,-4146
1078000000,-4518
1078062500,-4789
1078125000,-4996
1078187500,-5267
1078250000,-5531
1078312500,-5638
1078375000,-5665
1078437500,-5736
1078500000,-5714
1078562500,-5525
1078625000,-5334
1078687500,-5202
1078750000,-4971
1078812500,-4627
1078875000,-4324
1078937500,-4008
1079000000,-3564
1079062500,-3069
1079125000,-2620
1079187500,-2133
1079250000,-1576
1079312500,-1030
1079375000,-534
1079437500,-55
1079500000,391
1079562500,788
1079625000,1142
1079687500,1472
1079750000,1792
1079812500,2082
1079875000,2327
1079937500,2500
1080000000,2632
1080062500,2711
1080125000,2708
1080187500,2650
1080250000,2563
1080312500,2416
1080375000,2206
1080437500,2005
1080500000,1825
1080562500,1629
1080625000,1430
1080687500,1244
1080750000,1040
1080812500,815
1080875000,600
1080937500,421
1081000000,267
1081062500,166
1081125000,117
1081187500,79
1081250000,87
1081312500,174
1081375000,287
1081437500,380
1081500000,489
1081562500,620
1081625000,717
1081687500,825
1081750000,996
1081812500,1206
1081875000,1415
1081937500,1641
1082000000,1881
1082062500,2070
1082125000,2233
1082187500,2401
1082250000,2528
1082312500,2626
1082375000,2725
1082437500,2821
1082500000,2920
1082562500,3058
1082625000,3216
1082687500,3317
1082750000,3399
1082812500,3457
1082875000,3406
1082937500,3313
1083000000,3272
1083062500,3222
1083125000,3112
1083187500,3065
1083250000,3089
1083312500,3026
1083375000,2912
1083437500,2862
1083500000,2762
1083562500,2494
1083625000,2205
1083687500,1993
1083750000,1766
1083812500,1545
1083875000,1457
1083937500,1458
1084000000,1402
1084062500,1321
1084125000,1237
1084187500,1094
1084250000,867
1084312500,624
1084375000,369
1084437500,87
1084500000,-115
1084562500,-179
1084625000,-163
1084687500,-163
1084750000,-171
1084812500,-221
1084875000,-411
1084937500,-756
1085000000,-1141
1085062500,-1441
1085125000,-1706
1085187500,-1997
1085250000,-2275
1085312500,-2458
1085375000,-2623
1085437500,-2887
1085500000,-3242
1085562500,-3611
1085625000,-4010
1085687500,-4521
1085750000,-5070
1085812500,-5489
1085875000,-5720
1085937500,-5877
1086000000,-6057
1086062500,-6213
1086125000,-6318
1086187500,-6445
1086250000,-6620
1086312500,-6735
1086375000,-6699
1086437500,-6568
1086500000,-6407
1086562500,-6167
1086625000,-5779
1086687500,-5283
1086750000,-4764
1086812500,-4266
1086875000,-3783
1086937500,-3322
1087000000,-2927
1087062500,-2557
1087125000,-2095
1087187500,-1519
1087250000,-917
1087312500,-341
1087375000,213
1087437500,736
1087500000,1198
1087562500,1595
1087625000,1939
1087687500,2220
1087750000,2439
1087812500,2613
1087875000,2770
1087937500,2972
1088000000,3232
1088062500,3494
1088125000,3718
1088187500,3871
1088250000,3924
1088312500,3908
1088375000,3882
1088437500,3845
1088500000,3772
1088562500,3687
1088625000,3611
1088687500,3514
1088750000,3401
1088812500,3316
1088875000,3240
1088937500,3115
1089000000,2916
1089062500,2647
1089125000,2343
1089187500,2032
1089250000,1732
1089312500,1455
1089375000,1212
1089437500,992
1089500000,763
1089562500,523
1089625000,315
1089687500,131
1089750000,-84
1089812500,-331
1089875000,-568
1089937500,-769
1090000000,-919
1090062500,-988
1090125000,-975
1090187500,-909
1090250000,-821
1090312500,-753
1090375000,-726
1090437500,-693
1090500000,-620
1090562500,-557
1090625000,-515
1090687500,-438
1090750000,-320
1090812500,-190
1090875000,-29
1090937500,142
1091000000,286
1091062500,421
1091125000,535
1091187500,587
1091250000,596
1091312500,675
1091375000,800
1091437500,860
1091500000,904
1091562500,1020
1091625000,1178
1091687500,1295
1091750000,1375
1091812500,1452
1091875000,1485
1091937500,1493
1092000000,1506
1092062500,1475
1092125000,1463
1092187500,1556
1092250000,1642
1092312500,1615
1092375000,1590
1092437500,1609
1092500000,1523
1092562500,1328
1092625000,1179
1092687500,1083
1092750000,999
1092812500,1008
1092875000,1117
1092937500,1252
1093000000,1347
1093062500,1309
1093125000,1161
1093187500,1041
1093250000,923
1093312500,673
1093375000,482
1093437500,651
1093500000,946
1093562500,1003
1093625000,1047
1093687500,1376
1093750000,1649
1093812500,1368
1093875000,790
1093937500,485
1094000000,351
1094062500,-85
1094125000,-711
1094187500,-897
1094250000,-705
1094312500,-882
1094375000,-1611
1094437500,-2204
1094500000,-2414
1094562500,-2909
1094625000,-3956
1094687500,-4883
1094750000,-5237
1094812500,-5526
1094875000,-6188
1094937500,-6771
1095000000,-6829
1095062500,-6753
1095125000,-7176
1095187500,-7831
1095250000,-8090
1095312500,-8040
1095375000,-8151
1095437500,-8339
1095500000,-8098
1095562500,-7492
1095625000,-7002
1095687500,-6677
1095750000,-6156
1095812500,-5399
1095875000,-4803
1095937500,-4495
1096000000,-4129
1096062500,-3540
1096125000,-2918
1096187500,-2366
1096250000,-1648
1096312500,-732
1096375000,58
1096437500,585
1096500000,1036
1096562500,1539
1096625000,1931
1096687500,2130
1096750000,2303
1096812500,2565
1096875000,2852
1096937500,3092
1097000000,3379
1097062500,3781
1097125000,4159
1097187500,4326
1097250000,4317
1097312500,4285
1097375000,4230
1097437500,4140
1097500000,4076
1097562500,4070
1097625000,4031
1097687500,3971
1097750000,3981
1097812500,3979
1097875000,3899
1097937500,3809
1098000000,3699
1098062500,3442
1098125000,3041
1098187500,2689
1098250000,2471
1098312500,2320
1098375000,2139
1098437500,1916
1098500000,1716
1098562500,1543
1098625000,1273
1098687500,908
1098750000,614
1098812500,379
1098875000,37
1098937500,-373
1099000000,-653
1099062500,-758
1099125000,-798
1099187500,-808
1099250000,-824
1099312500,-905
1099375000,-1038
1099437500,-1174
1099500000,-1305
1099562500,-1397
1099625000,-1413
1099687500,-1386
1099750000,-1361
1099812500,-1288
1099875000,-1141
1099937500,-975
1100000000,-794
1100062500,-658
1100125000,-678
1100187500,-836
1100250000,-902
1100312500,-836
1100375000,-773
1100437500,-680
1100500000,-480
1100562500,-258
1100625000,-151
1100687500,-80
1100750000,33
1100812500,195
1100875000,339
1100937500,408
1101000000,405
1101062500,458
1101125000,634
1101187500,848
1101250000,1051
1101312500,1270
1101375000,1457
1101437500,1504
1101500000,1464
1101562500,1439
1101625000,1480
1101687500,1532
1101750000,1598
1101812500,1584
1101875000,1445
1101937500,1289
1102000000,1263
1102062500,1350
1102125000,1383
1102187500,1381
1102250000,1354
1102312500,1288
1102375000,1127
1102437500,973
1102500000,961
1102562500,1027
1102625000,933
1102687500,613
1102750000,373
1102812500,414
1102875000,579
1102937500,706
1103000000,964
1103062500,1266
1103125000,1238
1103187500,758
1103250000,293
1103312500,125
1103375000,-19
1103437500,-341
1103500000,-658
1103562500,-737
1103625000,-854
1103687500,-1215
1103750000,-1629
1103812500,-1782
1103875000,-1936
1103937500,-2583
1104000000,-3569
1104062500,-4323
1104125000,-4699
1104187500,-5094
1104250000,-5554
1104312500,-5755
1104375000,-5741
1104437500,-5995
1104500000,-6579
1104562500,-6953
1104625000,-6894
1104687500,-6764
1104750000,-6922
1104812500,-7123
1104875000,-7036
1104937500,-6758
1105000000,-6484
1105062500,-6018
1105125000,-5199
1105187500,-4335
1105250000,-3834
1105312500,-3564
1105375000,-3142
1105437500,-2606
1105500000,-2086
1105562500,-1550
1105625000,-857
1105687500,-169
1105750000,393
1105812500,962
1105875000,1708
1105937500,2488
1106000000,2959
1106062500,3142
1106125000,3198
1106187500,3248
1106250000,3251
1106312500,3326
1106375000,3671
1106437500,4165
1106500000,4476
1106562500,4486
1106625000,4453
1106687500,4525
1106750000,4524
1106812500,4393
1106875000,4310
1106937500,4353
1107000000,4319
1107062500,4167
1107125000,4154
1107187500,4334
1107250000,4481
1107312500,4391
1107375000,4203
1107437500,4040
1107500000,3838
1107562500,3552
1107625000,3267
1107687500,3085
1107750000,2843
1107812500,2436
1107875000,1990
1107937500,1654
1108000000,1424
1108062500,1155
1108125000,841
1108187500,459
1108250000,4
1108312500,-500
1108375000,-1012
1108437500,-1440
1108500000,-1788
1108562500,-2043
1108625000,-2279
1108687500,-2504
1108750000,-2664
1108812500,-2740
1108875000,-2763
1108937500,-2838
1109000000,-2939
1109062500,-3050
1109125000,-3109
1109187500,-3089
1109250000,-2992
1109312500,-2824
1109375000,-2580
1109437500,-2271
1109500000,-2080
1109562500,-1999
1109625000,-1881
1109687500,-1670
1109750000,-1546
1109812500,-1515
1109875000,-1383
1109937500,-1173
1110000000,-998
1110062500,-839
1110125000,-534
1110187500,-160
1110250000,156
1110312500,379
1110375000,572
1110437500,756
1110500000,907
1110562500,1017
1110625000,1103
1110687500,1252
1110750000,1441
1110812500,1629
1110875000,1824
1110937500,2123
1111000000,2431
1111062500,2564
1111125000,2482
1111187500,2309
1111250000,2160
1111312500,2024
1111375000,1909
1111437500,1806
1111500000,1768
1111562500,1739
1111625000,1664
1111687500,1555
1111750000,1543
1111812500,1634
1111875000,1629
1111937500,1480
1112000000,1327
1112062500,1309
1112125000,1271
1112187500,1082
1112250000,826
1112312500,686
1112375000,674
1112437500,696
1112500000,898
1112562500,1433
1112625000,2105
1112687500,2405
1112750000,2187
1112812500,1787
1112875000,1429
1112937500,1012
1113000000,528
1113062500,305
1113125000,410
1113187500,484
1113250000,263
1113312500,-6
1113375000,-76
1113437500,-181
1113500000,-736
1113562500,-1733
1113625000,-2746
1113687500,-3575
1113750000,-4332
