104,396573,335,1,0,1577897142676,1202108411,15981907856682873994,7911841265926850544,674897006,18645
105,519577,426,2,0,1577913344224,3429003745,17164597369354688895,175444714409361034,473199615,8210
106,102634,353,1,0,1577886223937,3739736449,13173753057461732843,11343733998232407880,3455992090,9542
107,996538,104,2,0,1577880907532,2283354021,6105153846734114535,29952089974029759,2142747471,41173
108,486756,157,2,0,1577837760451,3728526062,10847000640060940771,2718150888626504308,2401387891,53216
109,560770,317,2,1,1577908435553,2971560433,304643065032747583,12177070609079855321,4141077071,3375
110,874677,138,0,0,1577881607664,3894590520,2553769691451781091,8840085080589843139,991314143,39483
111,575106,1,0,0,1577847504069,1623806689,5000023552450287640,4288231173068422556,1348956717,39594
112,764104,225,1,0,1577862351995,2230622130,825558049170154567,5483509319574961015,887313786,62900
113,678,199,1,0,1577869421932,66031296,15579775613955807542,9542479761765378800,3238810515,28305
114,834900,322,2,0,1577887067980,327106938,18390717486468636801,15545107853416309249,38074866,1988
115,225110,421,2,0,1577871813729,2897554245,4419155704531790121,2449208304818644740,3472933947,49181
116,604531,205,1,0,1577841353616,2537858073,13174217874795857210,9665438482964131869,540488059,29046
117,655075,291,0,0,1577848392628,166909060,15001931983432523384,12098346931698586287,3622324522,5637
118,479727,153,1,0,1577916948358,1677366741,5197285036686214212,17912264350391291033,2117083115,30633
119,619311,37,0,0,1577865248231,1546103401,10763192016659086384,6712473186365837068,1685200871,26491
120,83770,160,3,0,1577837241648,1936324059,9563962940103736414,17318552374090868940,667089942,1565
121,828417,289,0,0,1577868176845,2620403689,4993795607397167832,17463439463206724069,1487178138,62527
122,989077,309,1,0,1577908361602,3270474627,1121555551544210662,3497222527411619647,971448974,3669
123,866221,109,0,0,1577893633972,3613310394,13058445868182290302,6727594411645143716,2618542235,20191
124,482449,122,1,0,1577877529717,1692527616,15547321907109506209,11474797030772388238,1508310774,30842
125,218102,245,0,0,1577866433725,3615258238,6425643250006077250,13384200767719811978,3889954690,51115
126,879616,265,3,1,1577883116611,4049679259,9192156660748309815,1756297597299381086,1269322509,32962
127,251164,449,2,0,1577908320518,2572164926,16004419696183175031,1054739403658396575,3299544211,26373
128,423368,65,1,0,1577889498286,378704435,14494729960601507948,10409459136517737113,2566516904,29975
129,837548,442,1,0,1577878362168,2977046682,12879598147902605797,14953556740680985361,231817609,46582
130,681568,34,0,0,1577866665875,1950675451,9580137093001215532,661271631744830480,2739235986,13900
131,909026,293,3,0,1577839294731,1013129968,4933592082201255220,12054345899429452354,3129248579,47415
132,873045,398,0,0,1577878816912,1956482966,6250307346888422125,947426256727251353,698305270,2194
133,658099,280,1,0,1577868889564,2283068950,11662695230604533706,10884339820209823724,2229166878,65043
134,872073,264,0,0,1577843799990,2049872567,16108609871055486816,5311473999620067564,3501524047,53455
135,737988,77,1,0,1577915764946,747520838,11146710938687378090,7916672694589556175,893884037,9236
136,932206,296,3,1,1577893170050,1367365554,12190669088592447980,16863919666207815588,71210195,49528
137,366143,291,0,0,1577866947412,2787357555,443535183200131343,18066316934559457439,1231629957,16241
138,950675,408,1,0,1577911107163,2755349533,12121925263508504688,6940440600547228200,2335236506,42905
139,240739,194,0,1,1577893194044,1739825842,18320305421185193384,11546083180287802873,2354880709,5943
140,814462,336,0,0,1577911245261,4154515094,11229393970796741528,12801216054212082669,3215196430,24919
141,108693,16,0,0,1577910524706,57794786,6876685797227565567,346133749892667401,3446571022,58192
142,286447,324,1,0,1577849498864,549463009,13201586990122329674,4588965010616599383,4038770809,46035
143,720843,170,3,2,1577909666271,1546911829,17324226524144240721,12213433779998882047,4156390746,9091
144,126568,151,2,0,1577837084962,1562082271,12895544323098252401,15044193692955547400,913053605,52707
145,182630,466,2,2,1577833624239,2213029436,10682919116423069973,11567048714110467285,3835324444,64608
146,66540,230,3,0,1577901035571,4101527185,1833492223011137350,18317049297235526551,2384375745,6273
147,597508,151,2,0,1577891797605,1080730619,1889121458788995533,11376233571477875905,2341939749,5727
148,796720,308,0,0,1577883344647,3863904861,12704128099839352951,12744486983994853818,616386810,14605
149,721241,319,1,0,1577860915926,2088483981,15937551971911339833,15350981858885192421,172059104,28481
150,901269,278,3,0,1577857080243,4067333784,16512196776634503349,433726441575011331,3967480565,49390
151,63856,137,1,0,1577876816992,2626394413,13396235346364062261,11546711153626846872,1307746361,6394
152,212528,105,3,0,1577872556844,2674918012,18275488287790423228,17190963448013659055,268977784,62606
153,217303,490,1,0,1577866365128,2678583231,4430042016848398587,9889762024805838282,3257718970,10266
154,275580,359,3,0,1577900443174,1585192222,12552536740419386347,1024733172591733271,592912520,35930
155,201042,385,3,0,1577869379816,81577478,9453433153408744598,7972642653230939089,310444523,1627
156,220120,120,3,0,1577868094639,1474460704,18195782816404391995,15099361912761626678,1180287616,8194
157,198663,353,2,0,1577853645223,921253924,784500933884969719,6321303544335128673,1315477148,8308
158,435919,27,1,0,1577857682118,3980356448,17796380400087120707,2727101970456126777,2145580837,48948
159,82097,280,0,1,1577915535698,3561929180,12463723623767637275,3903226968232475897,3205280729,57400
160,515645,143,3,0,1577895291961,638397321,4265525010082517128,7881780455043955608,2274276425,52861
161,672350,425,0,0,1577850724909,1289610433,7353751152502673172,6843744975224220478,1622654081,22383
162,386918,409,1,0,1577882529804,2454010728,911984123532691469,15749937503799060247,1599527091,16024
163,402006,104,0,1,1577867868784,3196702052,13404521694232946437,4752733776444562694,735070467,24788
164,908882,34,3,1,1577895140668,2460115161,2137080713481010565,18076102332329921524,360231155,30052
165,391235,244,0,0,1577885137071,703214394,16672519671040122289,10357446602617475309,3945177387,24312
166,424291,300,2,2,1577896195958,1509982912,14006660192052986307,13867921112730778822,2433126318,14363
167,806791,483,2,0,1577855333091,2595269658,729325130788968882,2800368092412665034,2356355166,54484
168,237238,348,2,0,1577848042963,1343124220,11319494097530291381,14449955797356639088,2554710531,31103
169,885079,215,1,0,1577876890519,2716048354,550440315252473949,1019789487585151963,3948611130,45219
170,713220,94,0,0,1577910704891,2111017799,3038548309310997974,7258807309879294495,2988045822,38976
171,655112,449,3,0,1577895356349,2453914123,6847420934624052808,16890833601620257277,1660280251,26500
172,614827,495,2,0,1577852658216,3451556901,11168684960578642320,6728175833848061509,155995014,38019
173,391502,242,1,0,1577900617082,1846297360,13991900340952009440,17846354906038374295,3527165762,41806
174,507966,198,2,0,1577852617208,3815946911,2468617826230367425,4183906847735418908,324585274,52845
175,454611,3,3,0,1577844861333,3857811752,5889252693683373487,3443624358533536414,4277250357,56739
176,847888,103,2,0,1577913024622,2994315344,9542373231431777801,18073218023181852055,2244610505,60249
177,880084,103,1,0,1577865364499,2714569446,16516862684878230977,2375375898534155059,192310106,29077
178,30498,98,2,0,1577883398051,1426281787,5134768455090484602,18200460181961837144,2166658050,64672
179,440311,172,3,0,1577875062584,3317281836,15205396588576592794,1956601949830727198,3757196800,49249
180,347906,213,0,0,1577846882648,4254373350,13128269532060512777,7416879142191440737,3670562655,6475
181,181449,444,3,0,1577854645119,2627329717,10331112232971233820,18196519067831173871,1132331453,15197
182,462205,253,2,1,1577874765748,3060805968,2919313480560836226,10539863816543376564,3603522397,54517
183,97849,392,3,1,1577850219121,999759123,635586449765418150,7351439083347555830,1010316614,38325
184,16333,450,0,0,1577852278406,2374600605,8529895642700388049,1709025510694324710,2704367567,62952
185,689469,189,3,0,1577886552202,3198425501,14642386048857241898,10571263369857001981,4206360029,60518
186,244432,319,3,0,1577875963180,3061464907,16627585286158731659,5954605689057583037,2743420221,22240
187,829066,10,2,0,1577861493777,2937551074,721472186545299489,14233948690852462520,2165124827,8997
188,916726,468,3,0,1577833861470,1043646787,4974353523239899101,5263785093690219067,3405238764,25836
189,321808,343,2,2,1577854387040,557642500,16589710216945795107,1201152914957084626,2339385402,34392
190,812300,118,1,2,1577842288295,677884711,17521103199113429347,4505920791345804296,2684802177,56164
191,869008,298,0,0,1577876471927,3641483391,11611628650751226899,16293582334687555397,1911483844,60076
192,613145,496,2,1,1577841122448,3674109317,866771788510921299,5373855213088418767,2283887483,37084
193,883395,397,1,0,1577867170915,725109860,7275977091361712900,9999390106819908901,1070841519,22555
194,599484,333,0,0,1577869973644,3212534752,6627852020390120567,12715870442782887894,3370589506,17532
195,708230,460,2,1,1577851126863,1997163136,8143781922295481653,2101795990622829543,663929640,46600
196,450628,305,0,0,1577888108450,2544889643,3308171022697940638,12610468437741017236,580046321,60689
197,213526,414,2,0,1577846119556,2116547885,1482559416626534038,1081607911023286891,3331515423,452
198,28784,344,3,0,1577883599173,350380786,9184293330600228912,17293420902682076681,788300710,53000
199,127803,5,2,0,1577917990870,3143808601,7819939774932599101,12426593653738574039,2268259956,7556
200,413090,265,0,0,1577881953915,1481607598,4152688813606375258,13979778941384463,3218500570,40823
201,259261,333,3,0,1577860333550,3250370689,9743805571061915542,17630896976265026788,3921407554,28130
202,695197,355,3,0,1577878363535,2986660678,2414882822135218183,10126177879143281793,2396508498,27022
203,797223,411,0,1,1577836564099,897581655,8187483051989084895,11348070930430841937,2949600617,17607
204,203491,269,0,1,1577867774369,1320446737,6041945238972025500,13128557628981842472,473647907,26303
205,408680,56,2,1,1577915605352,2557361377,8277559916580741027,12481783228010104027,2053619231,44115
206,251632,434,0,0,1577847399274,52587609,13148336881816042969,3254904375253556367,3784051314,10243
207,233640,198,1,0,1577870003696,1766348823,3144211868986860139,10813351001444596625,1627850005,36177
208,478455,11,0,2,1577843464416,3397915448,2204856558927932050,3487707189162965060,776246677,26639
209,670680,472,1,0,1577891972334,516724422,10550221378372358478,6648437933466186496,3029427791,59316
210,39178,337,1,0,1577837097850,3433104418,3879463437653748268,3808378089367328451,2376823208,49184
211,111646,271,3,0,1577900745020,1990452903,10788245204550805548,6648636583256199494,2712392831,21393
212,873643,327,0,0,1577867787159,3332695662,16240147352507317860,1263961243897351280,629207945,32317
213,618367,329,1,1,1577847310634,1011744992,17476219056040892904,868621557360856091,4108766721,36993
214,524270,100,1,0,1577853825921,1694980851,921213012979321093,16665238997632074091,2066005330,63560
215,300309,19,2,0,1577856876410,914906775,8326571473507526307,15719723092029399490,1259209352,26501
216,842042,360,3,0,1577833473176,4029274701,17362786314885181534,3245666456577040256,1988982603,14206
217,724883,99,0,2,1577881121724,2560797369,7076134188261066586,14479193302117611462,1218743265,40942
218,191091,307,3,0,1577849373543,3066853329,7632073620181624821,5377147564176376011,868101549,17013
219,106319,374,1,1,1577872791805,2683162670,1229537770183418472,8069967953219394729,3331133128,25
220,781588,228,1,0,1577875941457,1215812136,6569790638039751860,14341239500428556499,3665776918,26039
221,22771,220,2,2,1577893921541,2882727316,5837455836292799940,17373655748999027642,2337752161,28746
222,47197,18,3,0,1577872582558,1073234931,8859990757077341550,2631185654793489351,195907022,54781
223,429293,22,1,0,1577876615189,74785811,18045967775164656172,15878121846601761192,1979949624,5780
224,96792,133,1,0,1577834989176,1497459713,3739390048803169296,2142572029686010048,1158728300,57715
225,536190,193,1,0,1577867767817,3887939662,1580852425795319297,18249754699166713625,102800000,31944
226,746987,341,0,1,1577902663169,482682392,17938008110440376680,8121892279176591462,4184248264,38337
227,58629,267,3,1,1577882408710,1770287708,15527712614526626323,14896488558519663554,3802889857,39586
228,418573,254,2,0,1577887270707,567704561,6413282864299306350,16637836682849850045,3466442133,40368
229,37525,94,0,0,1577865546094,4225991347,6577945839401014658,16416457121472542140,846299283,44726
230,599849,226,0,2,1577916849387,3296351382,13203711488513014204,15575828244557274687,977636604,23230
231,876337,306,0,0,1577870136905,2509342560,3941792503705085932,17324360475049145928,3632992452,28276
232,523446,302,1,0,1577889649252,2996035667,16744857992116730978,16291606121051477241,518027265,33433
233,234860,153,0,0,1577886157501,2227890771,12133234797065704851,7008594164490440354,3090842960,3222
234,204202,468,0,0,1577837082157,1085316557,10928069895344833398,13551114767067887750,624999877,53618
235,903599,415,0,1,1577834718115,2981829079,9195740670065987186,12000144575693242493,4163036829,57245
236,723333,244,3,0,1577894346922,1272275493,11204302221156308132,7334070836317817513,1688680923,4434
237,718738,412,0,0,1577913402270,2502378272,711773909575047109,17201178676330441059,3712971735,20754
238,810068,464,3,0,1577835914503,1017463406,11838582862122371035,18062024739150144947,1380364358,49010
239,532549,315,0,0,1577853461759,448306708,8274171636439618052,13945628496195857184,2109687366,40532
240,741763,20,1,0,1577881911383,3043725577,8460629472867089355,1124127572482865895,1055701121,27734
241,362918,57,2,0,1577842289585,1010699915,12436207685000980754,13675558066214953492,3799596325,42094
242,376160,388,0,0,1577854894511,3558841332,17970766372255319578,15239402080228571447,3448115912,47592
243,996143,207,2,0,1577862697097,3856721346,11564664191371254369,1759690257577760399,2507515181,6904
244,131158,143,0,0,1577874454676,1013771064,8040374665708109179,6569609637935912787,2464824264,62981
245,875641,171,3,0,1577847013436,2650733670,1149281973376256712,18025272291855416711,3691368682,22952
246,286607,334,2,0,1577880462840,417578969,15795523871549007373,9879036916227530799,410728541,27054
247,84679,113,1,0,1577858390266,2185141438,4768862873048565313,16001215380436382090,1130806831,19333
248,432064,347,1,0,1577842519770,1579555631,13096424093764881933,9957439899837681491,4255242265,51432
249,820648,334,3,1,1577913823801,2466636304,12491158702205972590,16373131440912090057,369129964,8924
250,107349,332,2,0,1577853914147,3206630835,3441062036420311849,950455457444259894,4082116402,14982
251,55249,381,3,0,1577887110227,268701172,6926586071126921092,17512146911461722686,269993416,25808
252,786736,499,2,0,1577894996303,1891714547,12805750518436374632,12607552323013341662,631621190,4262
253,950548,39,0,1,1577875806265,2805388630,5601178548112986457,3409033340897752131,712877369,63228
254,350158,402,2,0,1577907718915,4166521251,14742559984193810762,16118170746370531448,2609977418,36370
255,405199,208,2,0,1577890288878,3840327252,8157739101657530331,2453405101836328579,2550565134,20809
256,713128,217,3,0,1577913603500,237167282,14105889939607513647,12433920407101497252,975228260,22797
257,718801,66,1,0,1577879080726,2215144505,337320389543937279,437068352120386622,417169861,7857
258,133486,67,3,0,1577861848564,593823777,18386748431324386460,12764909802142246102,2056272761,21935
259,464411,211,3,1,1577854278777,3651711412,3625899836999613747,4706441432027131502,1363793849,44323
260,287269,124,0,0,1577838191747,1883001462,1495918481068559311,11839712595736921829,756790870,50694
261,198268,189,1,0,1577912876032,285218351,3433693057088230835,12762952220779037547,1118935319,14495
262,484246,210,1,0,1577900433192,2545493004,16324813264326923124,12547489388364397917,1283312776,9434
263,218213,342,3,1,1577895202310,2433280009,12429057327151892818,4021050580661094133,145495416,43485
264,597543,400,3,0,1577877794775,3835587584,15788267849019736048,10075716573372598159,1762854193,63404
265,98833,91,0,0,1577870177433,3557952529,4692312888250490543,12012422760628636830,3509343945,62855
266,13397,410,3,0,1577837456621,2303635238,4388062033753398628,14070621800748743882,4289509953,62063
267,517797,456,3,0,1577895299948,2588772144,1969175806487439735,14565896065472763042,3523784440,4364
268,260455,256,0,0,1577896282907,3208091268,3974434268916629434,1635380183401966008,3032396399,12935
269,134111,145,2,0,1577912871518,4177669504,11118548038401328272,9343835006719947694,3026532040,61431
270,355751,367,2,0,1577853355290,2582138705,15951345273191053612,8975395485214099694,3786933307,3730
271,514577,260,2,0,1577897607379,684802168,17215579418041847807,9052739512039749912,2884558566,26049
272,858247,238,2,0,1577896537752,1954689260,9144923657554324712,14014019128040659794,3523827038,16594
273,64728,177,3,1,1577901460725,4114969483,5567719851545959586,7808480675098606865,3932408242,55960
274,212272,163,2,0,1577889117086,2289245814,9111093905655046324,14944111678627175311,4178253477,53723
275,26351,18,0,0,1577917542400,4222019065,15469172211282860833,2389707228215656746,1210891066,45673
276,836712,489,2,0,1577885916240,1233947248,11971291811929147029,3856216520557857488,3094167398,22968
277,14238,14,3,0,1577858111879,1002138449,3501300918742461293,15511480799336098601,1578837135,47407
278,829764,202,1,1,1577844807219,480707873,15403817091745414498,16714655680657852250,3744022471,44838
279,365129,419,3,0,1577895400653,3139332935,14546309669975660810,16498507543979599001,226238544,56440
280,192197,403,0,0,1577843763714,3605667894,4053601280635434671,11081012989101301720,3012941947,45851
281,982829,60,2,1,1577912565562,320997119,12853955690098147941,1798609028846885801,2069847860,28319
282,502063,449,2,1,1577915753545,1765588541,7185934173020495416,12833332526111719056,769240507,53083
283,13402,180,2,0,1577845880123,2138327240,6389821061779994392,2462205952842636566,770735589,42938
284,452639,191,3,2,1577879368408,4193937814,12592578585683001309,10969721030758974053,4003908789,25405
285,454851,264,1,0,1577864443321,816803170,12051083651592306861,2025246278073280152,4021316401,39711
286,768716,430,3,0,1577847306844,3623984800,7738111805544510713,7999742975708225229,1731443300,48638
287,334892,146,0,0,1577896069675,3884666767,9204232596541801428,11707815855329055763,2919071400,41093
288,90430,387,3,0,1577904372348,1498403227,17654846113546618462,18002598540318922204,1039312439,25347
289,895609,164,2,0,1577878607053,3167398540,12537803285663429608,10692781798717885682,1451305037,52308
290,625953,355,2,1,1577884521281,1861906908,3705942199574614519,16581534617913759678,378217487,14633
291,117348,291,3,0,1577873232435,3960710997,8794033902939540466,15978276307651978525,672970826,20812
292,85582,311,0,0,1577882629414,1259856146,4542358201953846298,3548553833954409626,396289232,14613
293,865766,2,3,0,1577895595100,2088767109,8679652179432495138,7921142776132464117,3364152216,33905
294,184632,486,0,0,1577858619573,1489770821,5601194267441204826,8742761053399440758,287423753,40969
295,779203,47,2,0,1577898215617,1519816491,7309483461411893666,14118305926083843865,2088396556,14644
296,589486,276,3,0,1577877600799,3026800207,7439081030747566861,9789033013703243897,759467705,57054
297,889482,77,3,1,1577890718620,834324819,4409045036573862320,9038995855524770412,1790373094,20604
298,812042,79,1,0,1577858799860,1875781546,11488376929200345786,9860662551494965585,1614715229,31325
299,485725,7,2,0,1577906833597,762916542,3677513320484470604,15512855769368175548,3993182038,1361
300,964165,481,0,1,1577917298625,1770854136,2049648678023937597,7611264964041628115,408211830,19735
301,363956,462,2,2,1577858512248,1883160023,3637450381568836496,4354356751437140244,78306096,37570
302,117419,119,3,0,1577880867445,24137187,2157034388572462378,10969696470067322435,2202548329,39135
303,502868,4,1,0,1577895571845,1079829460,2228298379194792796,14147266141375746618,698209137,8881
304,976462,404,1,0,1577884449307,63872454,2424638944790878800,11015528798101034568,1764051224,58450
305,594329,427,3,0,1577897331542,1263945675,10309258546369929184,3449022216016935150,2329746688,44491
306,634458,33,0,0,1577835621412,3461837350,13863529998656968981,16643560794512200910,3415096372,15728
307,67421,64,2,0,1577842793547,2136588770,18381857132441996364,6439361576750310312,171756633,27058
308,245351,249,0,0,1577876515271,4208017887,18086681153087393223,7224989387379016581,2167552189,37737
